"","name","module","disease","padj_CJD","lFC_CJD","padj_FFI","lFC_FFI"
"4985","Rims4",1,"neither",NA,NA,NA,NA
"4986","Rin1",1,"neither",NA,NA,NA,NA
"4987","Riok3",1,"neither",NA,NA,NA,NA
"4988","Ripor1",1,"neither",NA,NA,NA,NA
"4990","Rit1",1,"neither",NA,NA,NA,NA
"4994","Rmc1",1,"neither",NA,NA,NA,NA
"4995","Rmdn3",1,"neither",NA,NA,NA,NA
"4996","Rmnd1",1,"neither",NA,NA,NA,NA
"4998","Rmnd5b",1,"neither",NA,NA,NA,NA
"4999","Rnaseh2a",1,"neither",NA,NA,NA,NA
"5000","Rnaseh2c",1,"neither",NA,NA,NA,NA
"5003","Rnd1",1,"neither",NA,NA,NA,NA
"5006","Rnf10",1,"neither",NA,NA,NA,NA
"5010","Rnf112",1,"neither",NA,NA,NA,NA
"5012","Rnf123",1,"neither",NA,NA,NA,NA
"5016","Rnf130",1,"neither",NA,NA,NA,NA
"5019","Rnf145",1,"neither",NA,NA,NA,NA
"5022","Rnf157",1,"neither",NA,NA,NA,NA
"5023","Rnf167",1,"neither",NA,NA,NA,NA
"5027","Rnf19b",1,"neither",NA,NA,NA,NA
"5028","Rnf20",1,"neither",NA,NA,NA,NA
"5029","Rnf208",1,"neither",NA,NA,NA,NA
"5037","Rnf40",1,"neither",NA,NA,NA,NA
"5042","Rnft2",1,"neither",NA,NA,NA,NA
"5045","Rnpep",1,"neither",NA,NA,NA,NA
"5050","Rock2",1,"FFI",NA,NA,0.0358687686074986,-0.351909440023741
"5055","Rpa1",1,"neither",NA,NA,NA,NA
"5056","Rpain",1,"neither",NA,NA,NA,NA
"5059","Rph3a",1,"neither",NA,NA,NA,NA
"5148","Rps6ka2",1,"neither",NA,NA,NA,NA
"5150","Rps6kb2",1,"neither",NA,NA,NA,NA
"5151","Rps6kc1",1,"neither",NA,NA,NA,NA
"5152","Rps6kl1",1,"neither",NA,NA,NA,NA
"5157","Rptor",1,"neither",NA,NA,NA,NA
"5158","Rpusd1",1,"neither",NA,NA,NA,NA
"5163","Rrbp1",1,"neither",NA,NA,NA,NA
"5168","Rrp9",1,"neither",NA,NA,NA,NA
"5172","Rsph3b",1,"neither",NA,NA,NA,NA
"5178","Rtca",1,"neither",NA,NA,NA,NA
"5179","Rtcb",1,"neither",NA,NA,NA,NA
"5181","Rtf2",1,"neither",NA,NA,NA,NA
"5182","Rtkn",1,"neither",NA,NA,NA,NA
"5183","Rtl5",1,"neither",NA,NA,NA,NA
"5193","Rtn4rl1",1,"neither",NA,NA,NA,NA
"5195","Rubcn",1,"neither",NA,NA,NA,NA
"5196","Rufy1",1,"neither",NA,NA,NA,NA
"5197","Rufy2",1,"neither",NA,NA,NA,NA
"5199","Rundc3a",1,"neither",NA,NA,NA,NA
"5201","Rusc1",1,"neither",NA,NA,NA,NA
"5202","Rusc2",1,"neither",NA,NA,NA,NA
"5203","Ruvbl1",1,"neither",NA,NA,NA,NA
"5204","Ruvbl2",1,"neither",NA,NA,NA,NA
"5206","Rwdd2a",1,"neither",NA,NA,NA,NA
"5211","Ryr2",1,"FFI",NA,NA,0.010812395026578,-0.454246848510154
"5215","S100a6",1,"neither",NA,NA,NA,NA
"5220","Safb",1,"neither",NA,NA,NA,NA
"5221","Safb2",1,"neither",NA,NA,NA,NA
"5223","Samd14",1,"neither",NA,NA,NA,NA
"5226","Samm50",1,"neither",NA,NA,NA,NA
"5228","Sap30bp",1,"neither",NA,NA,NA,NA
"5229","Sap30l",1,"neither",NA,NA,NA,NA
"5234","Sars",1,"neither",NA,NA,NA,NA
"5235","Sart1",1,"neither",NA,NA,NA,NA
"5236","Sart3",1,"neither",NA,NA,NA,NA
"5238","Sat2",1,"neither",NA,NA,NA,NA
"5242","Sbf1",1,"neither",NA,NA,NA,NA
"5243","Sbk1",1,"neither",NA,NA,NA,NA
"5246","Scaf1",1,"neither",NA,NA,NA,NA
"5253","Scap",1,"neither",NA,NA,NA,NA
"5259","Scfd1",1,"FFI",NA,NA,0.0409752239225448,-0.27756535305926
"5260","Scfd2",1,"neither",NA,NA,NA,NA
"5262","Scg3",1,"neither",NA,NA,NA,NA
"5266","Scmh1",1,"neither",NA,NA,NA,NA
"5270","Scn2b",1,"neither",NA,NA,NA,NA
"5272","Scn4b",1,"neither",NA,NA,NA,NA
"5273","Scn8a",1,"neither",NA,NA,NA,NA
"5277","Scrib",1,"neither",NA,NA,NA,NA
"5278","Scrn1",1,"neither",NA,NA,NA,NA
"5280","Scrt1",1,"neither",NA,NA,NA,NA
"5281","Scyl1",1,"neither",NA,NA,NA,NA
"5284","Sdc3",1,"neither",NA,NA,NA,NA
"5290","Sdha",1,"FFI",NA,NA,0.00952507775636156,-0.321782963984437
"5295","Sec11a",1,"neither",NA,NA,NA,NA
"5297","Sec13",1,"neither",NA,NA,NA,NA
"5298","Sec14l1",1,"neither",NA,NA,NA,NA
"5299","Sec16a",1,"neither",NA,NA,NA,NA
"5301","Sec22c",1,"FFI",NA,NA,0.000944854123166096,-0.399519087036132
"5303","Sec23b",1,"FFI",NA,NA,0.0490821444419237,-0.264042770579635
"5304","Sec23ip",1,"FFI",NA,NA,0.00392624932016463,-0.403024008429204
"5305","Sec24b",1,"neither",NA,NA,NA,NA
"5306","Sec24c",1,"neither",NA,NA,NA,NA
"5307","Sec31a",1,"neither",NA,NA,NA,NA
"5308","Sec61a1",1,"neither",NA,NA,NA,NA
"5313","Sec63",1,"neither",NA,NA,NA,NA
"5315","Seh1l",1,"FFI",NA,NA,0.0088738813719506,-0.371863757879845
"5317","Sel1l3",1,"neither",NA,NA,NA,NA
"5321","Selenoo",1,"neither",NA,NA,NA,NA
"5328","Sema3f",1,"FFI",NA,NA,0.037420539809939,-0.361256728176285
"5329","Sema4a",1,"neither",NA,NA,NA,NA
"5331","Sema4f",1,"neither",NA,NA,NA,NA
"5332","Sema4g",1,"neither",NA,NA,NA,NA
"5334","Sema6c",1,"neither",NA,NA,NA,NA
"5336","Sema7a",1,"neither",NA,NA,NA,NA
"5338","Senp3",1,"neither",NA,NA,NA,NA
"5340","Senp6",1,"neither",NA,NA,NA,NA
"5343","Septin3",1,"neither",NA,NA,NA,NA
"5344","Septin4",1,"neither",NA,NA,NA,NA
"5345","Septin5",1,"neither",NA,NA,NA,NA
"5346","Septin6",1,"neither",NA,NA,NA,NA
"5348","Septin8",1,"neither",NA,NA,NA,NA
"5349","Septin9",1,"neither",NA,NA,NA,NA
"5353","Sergef",1,"neither",NA,NA,NA,NA
"5354","Serhl",1,"neither",NA,NA,NA,NA
"5363","Serpinb6a",1,"neither",NA,NA,NA,NA
"5367","Sesn1",1,"neither",NA,NA,NA,NA
"5370","Setd2",1,"neither",NA,NA,NA,NA
"5371","Setd3",1,"neither",NA,NA,NA,NA
"5372","Setd5",1,"neither",NA,NA,NA,NA
"5374","Setx",1,"FFI",NA,NA,0.0118381017439557,-0.424597194239794
"5375","Sez6",1,"neither",NA,NA,NA,NA
"5376","Sez6l",1,"neither",NA,NA,NA,NA
"5380","Sf3a3",1,"neither",NA,NA,NA,NA
"5383","Sf3b3",1,"neither",NA,NA,NA,NA
"5386","Sfswap",1,"neither",NA,NA,NA,NA
"5388","Sfxn3",1,"neither",NA,NA,NA,NA
"5393","Sgk1",1,"neither",NA,NA,NA,NA
"5397","Sgsm1",1,"neither",NA,NA,NA,NA
"5398","Sgsm2",1,"neither",NA,NA,NA,NA
"5399","Sgsm3",1,"neither",NA,NA,NA,NA
"5403","Sh2d3c",1,"neither",NA,NA,NA,NA
"5404","Sh2d5",1,"neither",NA,NA,NA,NA
"5410","Sh3bp5l",1,"neither",NA,NA,NA,NA
"5415","Shank1",1,"both",0.0477103821368443,-0.328174618378869,1.28387957846198e-05,-0.886744035746331
"5416","Shank2",1,"neither",NA,NA,NA,NA
"5417","Shank3",1,"neither",NA,NA,NA,NA
"5419","Shb",1,"neither",NA,NA,NA,NA
"5420","Shc2",1,"neither",NA,NA,NA,NA
"5421","Shd",1,"neither",NA,NA,NA,NA
"5426","Shisa7",1,"neither",NA,NA,NA,NA
"5428","Shisal1",1,"neither",NA,NA,NA,NA
"5429","Shmt2",1,"neither",NA,NA,NA,NA
"5433","Sidt2",1,"neither",NA,NA,NA,NA
"5435","Sik3",1,"neither",NA,NA,NA,NA
"5437","Sin3b",1,"neither",NA,NA,NA,NA
"5438","Sipa1l1",1,"neither",NA,NA,NA,NA
"5439","Sipa1l2",1,"neither",NA,NA,NA,NA
"5440","Sipa1l3",1,"neither",NA,NA,NA,NA
"5441","Sirpa",1,"neither",NA,NA,NA,NA
"5442","Sirt2",1,"neither",NA,NA,NA,NA
"5445","Sirt5",1,"neither",NA,NA,NA,NA
"5447","Ski",1,"neither",NA,NA,NA,NA
"5449","Skiv2l",1,"neither",NA,NA,NA,NA
"5454","Slc12a5",1,"neither",NA,NA,NA,NA
"5457","Slc16a11",1,"neither",NA,NA,NA,NA
"5459","Slc17a7",1,"neither",NA,NA,NA,NA
"5465","Slc20a1",1,"neither",NA,NA,NA,NA
"5466","Slc20a2",1,"neither",NA,NA,NA,NA
"5468","Slc22a23",1,"neither",NA,NA,NA,NA
"5473","Slc25a10",1,"neither",NA,NA,NA,NA
"5474","Slc25a11",1,"neither",NA,NA,NA,NA
"5475","Slc25a12",1,"neither",NA,NA,NA,NA
"5476","Slc25a14",1,"neither",NA,NA,NA,NA
"5480","Slc25a19",1,"neither",NA,NA,NA,NA
"5481","Slc25a22",1,"neither",NA,NA,NA,NA
"5482","Slc25a23",1,"neither",NA,NA,NA,NA
"5483","Slc25a25",1,"neither",NA,NA,NA,NA
"5484","Slc25a28",1,"neither",NA,NA,NA,NA
"5485","Slc25a3",1,"neither",NA,NA,NA,NA
"5488","Slc25a38",1,"neither",NA,NA,NA,NA
"5491","Slc25a44",1,"neither",NA,NA,NA,NA
"5495","Slc25a53",1,"neither",NA,NA,NA,NA
"5496","Slc27a1",1,"neither",NA,NA,NA,NA
"5499","Slc2a1",1,"neither",NA,NA,NA,NA
"5501","Slc2a3",1,"neither",NA,NA,NA,NA
"5502","Slc2a6",1,"neither",NA,NA,NA,NA
"5511","Slc35a2",1,"neither",NA,NA,NA,NA
"5514","Slc35b2",1,"neither",NA,NA,NA,NA
"5519","Slc35f6",1,"neither",NA,NA,NA,NA
"5523","Slc37a4",1,"neither",NA,NA,NA,NA
"5525","Slc38a10",1,"neither",NA,NA,NA,NA
"5532","Slc39a3",1,"neither",NA,NA,NA,NA
"5534","Slc39a7",1,"neither",NA,NA,NA,NA
"5536","Slc43a2",1,"neither",NA,NA,NA,NA
"5538","Slc45a1",1,"neither",NA,NA,NA,NA
"5539","Slc45a4",1,"neither",NA,NA,NA,NA
"5543","Slc4a2",1,"neither",NA,NA,NA,NA
"5544","Slc4a3",1,"neither",NA,NA,NA,NA
"5549","Slc6a17",1,"neither",NA,NA,NA,NA
"5551","Slc6a6",1,"neither",NA,NA,NA,NA
"5555","Slc7a10",1,"neither",NA,NA,NA,NA
"5559","Slc7a8",1,"neither",NA,NA,NA,NA
"5561","Slc8a2",1,"neither",NA,NA,NA,NA
"5562","Slc8a3",1,"neither",NA,NA,NA,NA
"5563","Slc9a1",1,"neither",NA,NA,NA,NA
"5567","Slit1",1,"neither",NA,NA,NA,NA
"5568","Slitrk1",1,"neither",NA,NA,NA,NA
"5573","Sltm",1,"neither",NA,NA,NA,NA
"5574","Slu7",1,"neither",NA,NA,NA,NA
"5575","Slx4",1,"neither",NA,NA,NA,NA
"5577","Smad4",1,"neither",NA,NA,NA,NA
"5578","Smad7",1,"neither",NA,NA,NA,NA
"5581","Smarca2",1,"neither",NA,NA,NA,NA
"5582","Smarca4",1,"neither",NA,NA,NA,NA
"5584","Smarcal1",1,"neither",NA,NA,NA,NA
"5586","Smarcc1",1,"neither",NA,NA,NA,NA
"5587","Smarcc2",1,"neither",NA,NA,NA,NA
"5588","Smarcd1",1,"neither",NA,NA,NA,NA
"5590","Smc1a",1,"neither",NA,NA,NA,NA
"5591","Smc3",1,"FFI",NA,NA,0.0110445213123734,-0.412000471073262
"5593","Smc6",1,"neither",NA,NA,NA,NA
"5596","Smg5",1,"neither",NA,NA,NA,NA
"5597","Smg6",1,"neither",NA,NA,NA,NA
"5598","Smg7",1,"neither",NA,NA,NA,NA
"5599","Smg9",1,"neither",NA,NA,NA,NA
"5616","Smpd2",1,"neither",NA,NA,NA,NA
"5617","Smpd3",1,"neither",NA,NA,NA,NA
"5618","Smpd4",1,"neither",NA,NA,NA,NA
"5620","Smu1",1,"neither",NA,NA,NA,NA
"5621","Smyd2",1,"neither",NA,NA,NA,NA
"5622","Smyd5",1,"neither",NA,NA,NA,NA
"5624","Snap47",1,"neither",NA,NA,NA,NA
"5628","Snapc4",1,"neither",NA,NA,NA,NA
"5633","Snd1",1,"FFI",NA,NA,0.0499050533100457,-0.29139753930853
"5637","Snph",1,"neither",NA,NA,NA,NA
"5638","Snrk",1,"neither",NA,NA,NA,NA
"5639","Snrnp200",1,"neither",NA,NA,NA,NA
"5642","Snrnp40",1,"neither",NA,NA,NA,NA
"5643","Snrnp70",1,"neither",NA,NA,NA,NA
"5656","Sntg1",1,"neither",NA,NA,NA,NA
"5657","Snupn",1,"neither",NA,NA,NA,NA
"5658","Snurf",1,"neither",NA,NA,NA,NA
"5664","Snx14",1,"neither",NA,NA,NA,NA
"5665","Snx15",1,"neither",NA,NA,NA,NA
"5667","Snx17",1,"neither",NA,NA,NA,NA
"5668","Snx19",1,"neither",NA,NA,NA,NA
"5671","Snx27",1,"neither",NA,NA,NA,NA
"5673","Snx32",1,"neither",NA,NA,NA,NA
"5678","Sobp",1,"neither",NA,NA,NA,NA
"5680","Socs7",1,"FFI",NA,NA,0.0244096683481126,-0.32442430027872
"5683","Soga3",1,"FFI",NA,NA,0.00586651912287928,-0.424709342179192
"5685","Sorbs1",1,"neither",NA,NA,NA,NA
"5688","Sort1",1,"neither",NA,NA,NA,NA
"5690","Sos2",1,"neither",NA,NA,NA,NA
"5701","Spata2",1,"neither",NA,NA,NA,NA
"5702","Spata2l",1,"neither",NA,NA,NA,NA
"5707","Specc1",1,"neither",NA,NA,NA,NA
"5708","Speg",1,"neither",NA,NA,NA,NA
"5709","Spg7",1,"neither",NA,NA,NA,NA
"5710","Sphk2",1,"neither",NA,NA,NA,NA
"5711","Sphkap",1,"FFI",NA,NA,0.0025525424627203,-0.478194912973685
"5713","Spindoc",1,"neither",NA,NA,NA,NA
"5716","Spire2",1,"neither",NA,NA,NA,NA
"5718","Spns2",1,"neither",NA,NA,NA,NA
"5720","Spock2",1,"neither",NA,NA,NA,NA
"5730","Spryd3",1,"neither",NA,NA,NA,NA
"5732","Spsb3",1,"neither",NA,NA,NA,NA
"5734","Sptb",1,"neither",NA,NA,NA,NA
"5736","Sptbn2",1,"neither",NA,NA,NA,NA
"5737","Sptbn4",1,"neither",NA,NA,NA,NA
"5738","Sptlc2",1,"neither",NA,NA,NA,NA
"5740","Sqle",1,"neither",NA,NA,NA,NA
"5743","Src",1,"neither",NA,NA,NA,NA
"5744","Srcap",1,"neither",NA,NA,NA,NA
"5745","Srcin1",1,"FFI",NA,NA,0.022523896585168,-0.370790277313359
"5746","Srebf2",1,"neither",NA,NA,NA,NA
"5748","Srf",1,"neither",NA,NA,NA,NA
"5749","Srgap2",1,"neither",NA,NA,NA,NA
"5750","Srgap3",1,"neither",NA,NA,NA,NA
"5752","Srm",1,"neither",NA,NA,NA,NA
"5755","Srp54a",1,"neither",NA,NA,NA,NA
"5761","Srpk1",1,"neither",NA,NA,NA,NA
"5763","Srpr",1,"neither",NA,NA,NA,NA
"5766","Srrd",1,"neither",NA,NA,NA,NA
"5767","Srrm1",1,"neither",NA,NA,NA,NA
"5768","Srrm2",1,"neither",NA,NA,NA,NA
"5769","Srrm3",1,"neither",NA,NA,NA,NA
"5770","Srrt",1,"neither",NA,NA,NA,NA
"5775","Srsf4",1,"neither",NA,NA,NA,NA
"5784","Ssbp3",1,"neither",NA,NA,NA,NA
"5786","Ssh3",1,"neither",NA,NA,NA,NA
"5791","Ssrp1",1,"neither",NA,NA,NA,NA
"5797","St3gal2",1,"neither",NA,NA,NA,NA
"5799","St3gal5",1,"neither",NA,NA,NA,NA
"5802","St7",1,"neither",NA,NA,NA,NA
"5803","St7l",1,"neither",NA,NA,NA,NA
"5807","Stac2",1,"neither",NA,NA,NA,NA
"5812","Stard3",1,"neither",NA,NA,NA,NA
"5816","Stat2",1,"FFI",NA,NA,0.0210590930026925,-0.356247022667562
"5817","Stau1",1,"neither",NA,NA,NA,NA
"5819","Stim1",1,"neither",NA,NA,NA,NA
"5821","Stk11",1,"neither",NA,NA,NA,NA
"5822","Stk16",1,"neither",NA,NA,NA,NA
"5823","Stk19",1,"neither",NA,NA,NA,NA
"5824","Stk24",1,"neither",NA,NA,NA,NA
"5825","Stk25",1,"neither",NA,NA,NA,NA
"5826","Stk32c",1,"neither",NA,NA,NA,NA
"5832","Stmn4",1,"neither",NA,NA,NA,NA
"5833","Stn1",1,"neither",NA,NA,NA,NA
"5834","Stoml1",1,"neither",NA,NA,NA,NA
"5837","Strada",1,"neither",NA,NA,NA,NA
"5838","Stradb",1,"neither",NA,NA,NA,NA
"5841","Strip1",1,"neither",NA,NA,NA,NA
"5842","Strip2",1,"neither",NA,NA,NA,NA
"5845","Strn4",1,"neither",NA,NA,NA,NA
"5849","Stum",1,"neither",NA,NA,NA,NA
"5852","Stx18",1,"neither",NA,NA,NA,NA
"5854","Stx1b",1,"neither",NA,NA,NA,NA
"5855","Stx4a",1,"neither",NA,NA,NA,NA
"5857","Stx6",1,"neither",NA,NA,NA,NA
"5860","Stxbp1",1,"neither",NA,NA,NA,NA
"5861","Stxbp2",1,"neither",NA,NA,NA,NA
"5862","Stxbp5",1,"FFI",NA,NA,0.012556599778273,-0.38435812069195
"5866","Suclg1",1,"neither",NA,NA,NA,NA
"5868","Sugp1",1,"neither",NA,NA,NA,NA
"5869","Sugp2",1,"neither",NA,NA,NA,NA
"5872","Sult4a1",1,"neither",NA,NA,NA,NA
"5873","Sumf2",1,"neither",NA,NA,NA,NA
"5877","Sun1",1,"neither",NA,NA,NA,NA
"5878","Sun2",1,"neither",NA,NA,NA,NA
"5879","Supt16",1,"FFI",NA,NA,0.000190468623207436,-0.452486467029398
"5880","Supt20",1,"neither",NA,NA,NA,NA
"5882","Supt5",1,"neither",NA,NA,NA,NA
"5883","Supt6",1,"neither",NA,NA,NA,NA
"5884","Supv3l1",1,"neither",NA,NA,NA,NA
"5888","Susd4",1,"neither",NA,NA,NA,NA
"5891","Sv2a",1,"neither",NA,NA,NA,NA
"5893","Sv2c",1,"neither",NA,NA,NA,NA
"5898","Sybu",1,"neither",NA,NA,NA,NA
"5901","Syn1",1,"neither",NA,NA,NA,NA
"5904","Syndig1l",1,"neither",NA,NA,NA,NA
"5905","Syne1",1,"neither",NA,NA,NA,NA
"5906","Syngap1",1,"neither",NA,NA,NA,NA
"5907","Syngr1",1,"neither",NA,NA,NA,NA
"5909","Synj1",1,"FFI",NA,NA,0.0437473796744531,-0.337342430440376
"5910","Synj2",1,"FFI",NA,NA,0.0186690884748756,-0.336676658656542
"5911","Synm",1,"neither",NA,NA,NA,NA
"5912","Synpo",1,"neither",NA,NA,NA,NA
"5917","Syt1",1,"neither",NA,NA,NA,NA
"5919","Syt12",1,"neither",NA,NA,NA,NA
"5920","Syt13",1,"neither",NA,NA,NA,NA
"5923","Syt2",1,"neither",NA,NA,NA,NA
"5927","Syt7",1,"neither",NA,NA,NA,NA
"5931","Szt2",1,"neither",NA,NA,NA,NA
"5936","Tacc2",1,"neither",NA,NA,NA,NA
"5937","Taco1",1,"neither",NA,NA,NA,NA
"5939","Tada2a",1,"neither",NA,NA,NA,NA
"5940","Tada3",1,"neither",NA,NA,NA,NA
"5941","Taf1",1,"neither",NA,NA,NA,NA
"5948","Taf6",1,"neither",NA,NA,NA,NA
"5958","Tanc2",1,"FFI",NA,NA,0.0133276911815475,-0.358240413648258
"5959","Tango2",1,"neither",NA,NA,NA,NA
"5961","Taok2",1,"neither",NA,NA,NA,NA
"5962","Taok3",1,"neither",NA,NA,NA,NA
"5964","Tarbp2",1,"neither",NA,NA,NA,NA
"5966","Tars",1,"neither",NA,NA,NA,NA
"5967","Tars2",1,"neither",NA,NA,NA,NA
"5968","Tarsl2",1,"FFI",NA,NA,0.0307993613635975,-0.327093736749328
"5972","Tatdn2",1,"neither",NA,NA,NA,NA
"5975","Tbc1d10b",1,"neither",NA,NA,NA,NA
"5976","Tbc1d13",1,"neither",NA,NA,NA,NA
"5978","Tbc1d15",1,"neither",NA,NA,NA,NA
"5979","Tbc1d16",1,"FFI",NA,NA,0.0111507389729411,-0.393635709070428
"5980","Tbc1d17",1,"neither",NA,NA,NA,NA
"5983","Tbc1d22b",1,"neither",NA,NA,NA,NA
"5985","Tbc1d30",1,"neither",NA,NA,NA,NA
"5986","Tbc1d8",1,"neither",NA,NA,NA,NA
"5987","Tbc1d9",1,"FFI",NA,NA,0.00374595940108769,-0.398974651288096
"5988","Tbc1d9b",1,"neither",NA,NA,NA,NA
"5993","Tbce",1,"neither",NA,NA,NA,NA
"5994","Tbk1",1,"FFI",NA,NA,0.000596458417885027,-0.553522273368287
"5995","Tbkbp1",1,"neither",NA,NA,NA,NA
"5998","Tbl3",1,"neither",NA,NA,NA,NA
"6003","Tbrg4",1,"neither",NA,NA,NA,NA
"6004","Tcaf1",1,"both",0.0129821529303374,-0.287139352374299,0.000402629240863221,-0.396938080870328
"6006","Tcea2",1,"neither",NA,NA,NA,NA
"6013","Tcerg1",1,"neither",NA,NA,NA,NA
"6014","Tcerg1l",1,"neither",NA,NA,NA,NA
"6015","Tcf20",1,"neither",NA,NA,NA,NA
"6016","Tcf25",1,"neither",NA,NA,NA,NA
"6018","Tchp",1,"neither",NA,NA,NA,NA
"6019","Tcirg1",1,"neither",NA,NA,NA,NA
"6020","Tcp1",1,"neither",NA,NA,NA,NA
"6023","Tdrd3",1,"neither",NA,NA,NA,NA
"6025","Tecpr1",1,"neither",NA,NA,NA,NA
"6026","Tecpr2",1,"FFI",NA,NA,0.0218802369272368,-0.367128474434874
"6029","Telo2",1,"neither",NA,NA,NA,NA
"6031","Tenm2",1,"both",0.0152015038149184,-0.279509325651947,0.000763850353641448,-0.492317899922503
"6032","Tenm4",1,"FFI",NA,NA,0.0273535564517043,-0.32232926410192
"6034","Tent4a",1,"neither",NA,NA,NA,NA
"6036","Terf2",1,"neither",NA,NA,NA,NA
"6039","Tesk1",1,"neither",NA,NA,NA,NA
"6044","Tfam",1,"neither",NA,NA,NA,NA
"6046","Tfe3",1,"neither",NA,NA,NA,NA
"6048","Tfip11",1,"neither",NA,NA,NA,NA
"6052","Tgfbrap1",1,"neither",NA,NA,NA,NA
"6054","Tgs1",1,"neither",NA,NA,NA,NA
"6063","Thoc3",1,"neither",NA,NA,NA,NA
"6064","Thoc5",1,"neither",NA,NA,NA,NA
"6065","Thop1",1,"neither",NA,NA,NA,NA
"6066","Thra",1,"neither",NA,NA,NA,NA
"6067","Thrap3",1,"neither",NA,NA,NA,NA
"6070","Thumpd3",1,"neither",NA,NA,NA,NA
"6075","Tiam1",1,"neither",NA,NA,NA,NA
"6076","Tiam2",1,"neither",NA,NA,NA,NA
"6083","Timm29",1,"neither",NA,NA,NA,NA
"6084","Timm44",1,"neither",NA,NA,NA,NA
"6085","Timm50",1,"neither",NA,NA,NA,NA
"6088","Timm9",1,"neither",NA,NA,NA,NA
"6090","Tinf2",1,"neither",NA,NA,NA,NA
"6092","Tjap1",1,"neither",NA,NA,NA,NA
"6094","Tk2",1,"neither",NA,NA,NA,NA
"6095","Tkt",1,"neither",NA,NA,NA,NA
"6098","Tle2",1,"neither",NA,NA,NA,NA
"6099","Tle3",1,"neither",NA,NA,NA,NA
"6102","Tle6",1,"neither",NA,NA,NA,NA
"6104","Tlk2",1,"neither",NA,NA,NA,NA
"6105","Tln1",1,"neither",NA,NA,NA,NA
"6106","Tln2",1,"neither",NA,NA,NA,NA
"6114","Tm9sf4",1,"neither",NA,NA,NA,NA
"6119","Tmcc1",1,"neither",NA,NA,NA,NA
"6120","Tmcc2",1,"neither",NA,NA,NA,NA
"6137","Tmem11",1,"neither",NA,NA,NA,NA
"6141","Tmem127",1,"neither",NA,NA,NA,NA
"6144","Tmem131l",1,"neither",NA,NA,NA,NA
"6145","Tmem132a",1,"neither",NA,NA,NA,NA
"6149","Tmem145",1,"neither",NA,NA,NA,NA
"6153","Tmem150c",1,"neither",NA,NA,NA,NA
"6154","Tmem151a",1,"neither",NA,NA,NA,NA
"6155","Tmem151b",1,"neither",NA,NA,NA,NA
"6157","Tmem161a",1,"neither",NA,NA,NA,NA
"6165","Tmem178b",1,"neither",NA,NA,NA,NA
"6168","Tmem181a",1,"neither",NA,NA,NA,NA
"6169","Tmem184b",1,"neither",NA,NA,NA,NA
"6173","Tmem191c",1,"neither",NA,NA,NA,NA
"6177","Tmem201",1,"neither",NA,NA,NA,NA
"6192","Tmem25",1,"neither",NA,NA,NA,NA
"6207","Tmem43",1,"neither",NA,NA,NA,NA
"6208","Tmem44",1,"neither",NA,NA,NA,NA
"6218","Tmem63c",1,"neither",NA,NA,NA,NA
"6226","Tmem8b",1,"FFI",NA,NA,0.0361282257866044,-0.263699421653799
"6229","Tmem94",1,"neither",NA,NA,NA,NA
"6246","Tnip1",1,"neither",NA,NA,NA,NA
"6247","Tnk2",1,"neither",NA,NA,NA,NA
"6249","Tnks1bp1",1,"neither",NA,NA,NA,NA
"6252","Tnpo2",1,"neither",NA,NA,NA,NA
"6253","Tnpo3",1,"neither",NA,NA,NA,NA
"6255","Tnrc18",1,"neither",NA,NA,NA,NA
"6257","Tns2",1,"neither",NA,NA,NA,NA
"6262","Tom1l2",1,"neither",NA,NA,NA,NA
"6267","Tomm40l",1,"neither",NA,NA,NA,NA
"6272","Top1mt",1,"neither",NA,NA,NA,NA
"6273","Top2b",1,"FFI",NA,NA,0.000190468623207436,-0.543900214513438
"6274","Top3b",1,"neither",NA,NA,NA,NA
"6275","Topbp1",1,"neither",NA,NA,NA,NA
"6277","Tor2a",1,"neither",NA,NA,NA,NA
"6291","Tpr",1,"neither",NA,NA,NA,NA
"6292","Tpra1",1,"neither",NA,NA,NA,NA
"6296","Tpst2",1,"neither",NA,NA,NA,NA
"6300","Trabd",1,"neither",NA,NA,NA,NA
"6301","Traf7",1,"neither",NA,NA,NA,NA
"6302","Trafd1",1,"neither",NA,NA,NA,NA
"6303","Trak1",1,"neither",NA,NA,NA,NA
"6308","Trap1",1,"neither",NA,NA,NA,NA
"6310","Trappc10",1,"FFI",NA,NA,0.0410696579761093,-0.261191395739784
"6311","Trappc11",1,"FFI",NA,NA,0.0358687686074986,-0.319371385860065
"6317","Trappc6a",1,"neither",NA,NA,NA,NA
"6320","Trappc9",1,"neither",NA,NA,NA,NA
"6326","Trim26",1,"neither",NA,NA,NA,NA
"6327","Trim27",1,"neither",NA,NA,NA,NA
"6328","Trim28",1,"neither",NA,NA,NA,NA
"6329","Trim3",1,"neither",NA,NA,NA,NA
"6333","Trim37",1,"FFI",NA,NA,0.0224015746200909,-0.314360859927775
"6335","Trim41",1,"neither",NA,NA,NA,NA
"6337","Trim46",1,"neither",NA,NA,NA,NA
"6338","Trim62",1,"neither",NA,NA,NA,NA
"6339","Trim8",1,"neither",NA,NA,NA,NA
"6341","Trio",1,"FFI",NA,NA,0.0479806386870162,-0.334058130480567
"6342","Trip12",1,"neither",NA,NA,NA,NA
"6345","Trmt1",1,"neither",NA,NA,NA,NA
"6349","Trmu",1,"neither",NA,NA,NA,NA
